timestamp,consumer_number,meter_id,tariff_category,supply_phase,frequency_hz,region_code,dwelling_type,num_occupants,house_area_sqft,connected_load_kw,temperature_c,humidity_pct,voltage_v,current_a,power_factor,real_power_kw,consumption_interval_kwh,cumulative_energy_kwh
2026-08-26T16:30:00+05:30,KSEB-ALP-000009,SM-KL-009,LT-I Domestic,Single phase,50.001,IN_KL_ALP,Apartment,3,1150,4,30.05,67.28,229.81,0.343,0.924,0.073,0.0182,2257.4317
2026-08-26T16:45:00+05:30,KSEB-ALP-000009,SM-KL-009,LT-I Domestic,Single phase,50.036,IN_KL_ALP,Apartment,3,1150,4,31.03,72.67,226.94,0.608,0.872,0.12,0.0301,2257.4618
2026-08-26T17:00:00+05:30,KSEB-ALP-000009,SM-KL-009,LT-I Domestic,Single phase,49.979,IN_KL_ALP,Apartment,3,1150,4,29.9,64.8,229.32,2.197,0.921,0.464,0.116,2257.5779
2026-08-26T17:15:00+05:30,KSEB-ALP-000009,SM-KL-009,LT-I Domestic,Single phase,49.976,IN_KL_ALP,Apartment,3,1150,4,30.97,66.32,225.04,2.652,0.861,0.514,0.1285,2257.7064
2026-08-26T17:30:00+05:30,KSEB-ALP-000009,SM-KL-009,LT-I Domestic,Single phase,50.003,IN_KL_ALP,Apartment,3,1150,4,31.17,64.34,228.44,2.629,0.865,0.52,0.1299,2257.8363
2026-08-26T17:45:00+05:30,KSEB-ALP-000009,SM-KL-009,LT-I Domestic,Single phase,50.022,IN_KL_ALP,Apartment,3,1150,4,30.44,64.74,231.09,2.46,0.954,0.542,0.1356,2257.9719
2026-08-26T18:00:00+05:30,KSEB-ALP-000009,SM-KL-009,LT-I Domestic,Single phase,49.996,IN_KL_ALP,Apartment,3,1150,4,31.67,70.04,232.53,2.423,0.877,0.494,0.1235,2258.0954
2026-08-26T18:15:00+05:30,KSEB-ALP-000009,SM-KL-009,LT-I Domestic,Single phase,50.026,IN_KL_ALP,Apartment,3,1150,4,31.16,63.35,232.4,2.348,0.926,0.505,0.1263,2258.2217
2026-08-26T18:30:00+05:30,KSEB-ALP-000009,SM-KL-009,LT-I Domestic,Single phase,49.976,IN_KL_ALP,Apartment,3,1150,4,31.35,62.25,224.99,2.406,0.896,0.485,0.1212,2258.3429
2026-08-26T18:45:00+05:30,KSEB-ALP-000009,SM-KL-009,LT-I Domestic,Single phase,50.042,IN_KL_ALP,Apartment,3,1150,4,30.49,67.2,228.61,2.569,0.866,0.509,0.1271,2258.4701
2026-08-26T19:00:00+05:30,KSEB-ALP-000009,SM-KL-009,LT-I Domestic,Single phase,50.071,IN_KL_ALP,Apartment,3,1150,4,31.66,67.25,226.17,2.458,0.894,0.497,0.1243,2258.5944
2026-08-26T19:15:00+05:30,KSEB-ALP-000009,SM-KL-009,LT-I Domestic,Single phase,49.954,IN_KL_ALP,Apartment,3,1150,4,30.48,65.72,227.72,2.385,0.897,0.487,0.1218,2258.7162
2026-08-26T19:30:00+05:30,KSEB-ALP-000009,SM-KL-009,LT-I Domestic,Single phase,49.99,IN_KL_ALP,Apartment,3,1150,4,31.65,67.49,232.76,2.178,0.93,0.472,0.1179,2258.8341
2026-08-26T19:45:00+05:30,KSEB-ALP-000009,SM-KL-009,LT-I Domestic,Single phase,49.983,IN_KL_ALP,Apartment,3,1150,4,30.97,59.11,235.18,2.572,0.88,0.532,0.133,2258.9671
2026-08-26T20:00:00+05:30,KSEB-ALP-000009,SM-KL-009,LT-I Domestic,Single phase,49.972,IN_KL_ALP,Apartment,3,1150,4,30.97,64.38,234.19,2.313,0.906,0.491,0.1227,2259.0898
2026-08-26T20:15:00+05:30,KSEB-ALP-000009,SM-KL-009,LT-I Domestic,Single phase,50.068,IN_KL_ALP,Apartment,3,1150,4,31.09,63.73,227.69,2.579,0.973,0.571,0.1428,2259.2326
2026-08-26T20:30:00+05:30,KSEB-ALP-000009,SM-KL-009,LT-I Domestic,Single phase,50.034,IN_KL_ALP,Apartment,3,1150,4,30.93,65.7,229.19,2.421,0.907,0.503,0.1258,2259.3584
2026-08-26T20:45:00+05:30,KSEB-ALP-000009,SM-KL-009,LT-I Domestic,Single phase,49.971,IN_KL_ALP,Apartment,3,1150,4,30.45,67.55,234.89,2.268,0.881,0.469,0.1173,2259.4757
2026-08-26T21:00:00+05:30,KSEB-ALP-000009,SM-KL-009,LT-I Domestic,Single phase,49.99,IN_KL_ALP,Apartment,3,1150,4,30.71,67.13,229.67,2.239,0.937,0.482,0.1205,2259.5962
2026-08-26T21:15:00+05:30,KSEB-ALP-000009,SM-KL-009,LT-I Domestic,Single phase,50.004,IN_KL_ALP,Apartment,3,1150,4,30.59,67.03,234.05,2.364,0.908,0.502,0.1255,2259.7217
2026-08-26T21:30:00+05:30,KSEB-ALP-000009,SM-KL-009,LT-I Domestic,Single phase,50.004,IN_KL_ALP,Apartment,3,1150,4,31.57,69.44,228.03,2.41,0.922,0.506,0.1266,2259.8483
2026-08-26T21:45:00+05:30,KSEB-ALP-000009,SM-KL-009,LT-I Domestic,Single phase,49.978,IN_KL_ALP,Apartment,3,1150,4,29.19,69.08,227.65,2.36,0.901,0.484,0.121,2259.9693
2026-08-26T22:00:00+05:30,KSEB-ALP-000009,SM-KL-009,LT-I Domestic,Single phase,50.015,IN_KL_ALP,Apartment,3,1150,4,31.07,65.18,233.01,2.105,0.908,0.446,0.1114,2260.0807
2026-08-26T22:15:00+05:30,KSEB-ALP-000009,SM-KL-009,LT-I Domestic,Single phase,50.018,IN_KL_ALP,Apartment,3,1150,4,30.47,65.71,226.91,2.203,0.896,0.448,0.1119,2260.1926
2026-08-26T22:30:00+05:30,KSEB-ALP-000009,SM-KL-009,LT-I Domestic,Single phase,49.989,IN_KL_ALP,Apartment,3,1150,4,30.49,68.11,227.53,0.427,0.923,0.09,0.0224,2260.215
2026-08-26T22:45:00+05:30,KSEB-ALP-000009,SM-KL-009,LT-I Domestic,Single phase,50.031,IN_KL_ALP,Apartment,3,1150,4,30.2,66.83,229.22,0.382,0.899,0.079,0.0197,2260.2347
2026-08-26T23:00:00+05:30,KSEB-ALP-000009,SM-KL-009,LT-I Domestic,Single phase,49.954,IN_KL_ALP,Apartment,3,1150,4,30.18,67.85,227.64,0.282,0.908,0.058,0.0145,2260.2493
2026-08-26T23:15:00+05:30,KSEB-ALP-000009,SM-KL-009,LT-I Domestic,Single phase,49.989,IN_KL_ALP,Apartment,3,1150,4,29.74,68.76,229.34,0.429,0.917,0.09,0.0226,2260.2719
2026-08-26T23:30:00+05:30,KSEB-ALP-000009,SM-KL-009,LT-I Domestic,Single phase,50.007,IN_KL_ALP,Apartment,3,1150,4,29.67,68.92,231.25,0.38,0.898,0.079,0.0197,2260.2916
2026-08-26T23:45:00+05:30,KSEB-ALP-000009,SM-KL-009,LT-I Domestic,Single phase,49.952,IN_KL_ALP,Apartment,3,1150,4,30.21,68.46,228.03,0.64,0.896,0.131,0.0327,2260.3243
2026-08-26T00:00:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,50.05,IN_KL_ERN,Independent House,2,1320,4.5,29.45,77.24,233.78,0.449,0.916,0.096,0.024,2404.8175
2026-08-26T00:15:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,50.02,IN_KL_ERN,Independent House,2,1320,4.5,29.51,72.02,230.79,0.472,0.931,0.102,0.0254,2404.8429
2026-08-26T00:30:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,50.064,IN_KL_ERN,Independent House,2,1320,4.5,29.13,73.72,232.06,0.379,0.972,0.086,0.0214,2404.8642
2026-08-26T00:45:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,50.031,IN_KL_ERN,Independent House,2,1320,4.5,29.55,70.98,232.36,0.467,0.935,0.102,0.0254,2404.8896
2026-08-26T01:00:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,49.968,IN_KL_ERN,Independent House,2,1320,4.5,28.39,75.93,232.71,0.442,0.936,0.096,0.0241,2404.9137
2026-08-26T01:15:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,50.025,IN_KL_ERN,Independent House,2,1320,4.5,28.65,74,227.77,0.469,0.905,0.097,0.0242,2404.9379
2026-08-26T01:30:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,50.002,IN_KL_ERN,Independent House,2,1320,4.5,28.52,78.31,230.41,0.395,0.942,0.086,0.0214,2404.9593
2026-08-26T01:45:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,50.025,IN_KL_ERN,Independent House,2,1320,4.5,29.47,79.62,228.82,0.445,0.888,0.091,0.0226,2404.9819
2026-08-26T02:00:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,49.98,IN_KL_ERN,Independent House,2,1320,4.5,28.35,77.59,233.81,0.544,0.895,0.114,0.0285,2405.0104
2026-08-26T02:15:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,50,IN_KL_ERN,Independent House,2,1320,4.5,28.65,79.52,229.54,0.349,0.9,0.072,0.018,2405.0284
2026-08-26T02:30:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,49.963,IN_KL_ERN,Independent House,2,1320,4.5,27.66,79.81,227.13,0.363,0.921,0.076,0.019,2405.0474
2026-08-26T02:45:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,50.028,IN_KL_ERN,Independent House,2,1320,4.5,28.22,80.39,227.28,0.466,0.876,0.093,0.0232,2405.0706
2026-08-26T03:00:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,50.024,IN_KL_ERN,Independent House,2,1320,4.5,26.9,76.78,227.74,0.346,0.925,0.073,0.0182,2405.0888
2026-08-26T03:15:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,50.028,IN_KL_ERN,Independent House,2,1320,4.5,27.18,82.75,229.02,0.373,0.915,0.078,0.0196,2405.1084
2026-08-26T03:30:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,50.019,IN_KL_ERN,Independent House,2,1320,4.5,27.1,84.26,229.28,0.595,0.913,0.125,0.0312,2405.1396
2026-08-26T03:45:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,50.013,IN_KL_ERN,Independent House,2,1320,4.5,27.31,79.55,228.33,0.275,0.939,0.059,0.0147,2405.1543
2026-08-26T04:00:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,49.993,IN_KL_ERN,Independent House,2,1320,4.5,26.43,80.79,230.07,0.505,0.887,0.103,0.0258,2405.1801
2026-08-26T04:15:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,50.051,IN_KL_ERN,Independent House,2,1320,4.5,26.56,84.51,233.1,0.5,0.907,0.106,0.0264,2405.2065
2026-08-26T04:30:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,49.967,IN_KL_ERN,Independent House,2,1320,4.5,25.88,82.97,233.83,0.444,0.934,0.097,0.0243,2405.2308
2026-08-26T04:45:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,49.938,IN_KL_ERN,Independent House,2,1320,4.5,26.37,82.12,232.83,0.417,0.88,0.085,0.0213,2405.2521
2026-08-26T05:00:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,49.972,IN_KL_ERN,Independent House,2,1320,4.5,26.3,86.31,234.31,0.41,0.949,0.091,0.0228,2405.2749
2026-08-26T05:15:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,50.056,IN_KL_ERN,Independent House,2,1320,4.5,26.17,85.71,224.98,0.386,0.941,0.082,0.0204,2405.2953
2026-08-26T05:30:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,49.999,IN_KL_ERN,Independent House,2,1320,4.5,26.48,83.84,229.21,1.805,0.906,0.375,0.0937,2405.389
2026-08-26T05:45:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,49.957,IN_KL_ERN,Independent House,2,1320,4.5,26.53,87.81,232.22,1.534,0.899,0.32,0.0801,2405.4691
2026-08-26T06:00:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,50.015,IN_KL_ERN,Independent House,2,1320,4.5,25,83.85,234.45,4.205,0.936,0.923,0.2307,2405.6998
2026-08-26T06:15:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,50.008,IN_KL_ERN,Independent House,2,1320,4.5,25.8,83.45,233.91,1.808,0.846,0.358,0.0894,2405.7892
2026-08-26T06:30:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,50.015,IN_KL_ERN,Independent House,2,1320,4.5,26.37,84.36,231.17,1.597,0.925,0.341,0.0853,2405.8746
2026-08-26T06:45:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,50.003,IN_KL_ERN,Independent House,2,1320,4.5,25.64,90.5,227.17,1.783,0.927,0.375,0.0939,2405.9684
2026-08-26T07:00:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,50.003,IN_KL_ERN,Independent House,2,1320,4.5,26.06,90.35,233.1,1.443,0.946,0.318,0.0796,2406.048
2026-08-26T07:15:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,49.974,IN_KL_ERN,Independent House,2,1320,4.5,26.26,86.54,232.31,1.678,0.918,0.358,0.0895,2406.1376
2026-08-26T07:30:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,50.021,IN_KL_ERN,Independent House,2,1320,4.5,25.33,87.46,233.69,1.882,0.904,0.398,0.0994,2406.2369
2026-08-26T07:45:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,49.982,IN_KL_ERN,Independent House,2,1320,4.5,26.82,90.74,231.77,1.564,0.952,0.345,0.0863,2406.3232
2026-08-26T08:00:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,49.961,IN_KL_ERN,Independent House,2,1320,4.5,26.31,85.99,229.1,1.799,0.918,0.378,0.0946,2406.4178
2026-08-26T08:15:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,50.044,IN_KL_ERN,Independent House,2,1320,4.5,25.36,89.92,230.05,1.701,0.896,0.351,0.0877,2406.5055
2026-08-26T08:30:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,49.971,IN_KL_ERN,Independent House,2,1320,4.5,26.05,82.36,230.83,0.476,0.941,0.103,0.0259,2406.5314
2026-08-26T08:45:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,49.973,IN_KL_ERN,Independent House,2,1320,4.5,25.17,87.53,231.9,0.386,0.986,0.088,0.022,2406.5534
2026-08-26T09:00:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,50.04,IN_KL_ERN,Independent House,2,1320,4.5,26.34,84.28,228.53,0.254,0.921,0.054,0.0134,2406.5668
2026-08-26T09:15:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,50.007,IN_KL_ERN,Independent House,2,1320,4.5,25.93,85.41,232.73,0.287,0.877,0.059,0.0147,2406.5815
2026-08-26T09:30:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,49.961,IN_KL_ERN,Independent House,2,1320,4.5,26.06,86.82,229.21,0.335,0.892,0.068,0.0171,2406.5986
2026-08-26T09:45:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,50.025,IN_KL_ERN,Independent House,2,1320,4.5,26.71,87.64,230.51,0.387,0.956,0.085,0.0213,2406.6199
2026-08-26T10:00:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,50.022,IN_KL_ERN,Independent House,2,1320,4.5,25.49,84.74,227.59,0.47,0.953,0.102,0.0255,2406.6454
2026-08-26T10:15:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,50.012,IN_KL_ERN,Independent House,2,1320,4.5,27.4,84.65,229.36,0.491,0.899,0.101,0.0253,2406.6707
2026-08-26T10:30:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,49.982,IN_KL_ERN,Independent House,2,1320,4.5,27.9,84.09,230.12,0.332,0.932,0.071,0.0178,2406.6885
2026-08-26T10:45:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,49.952,IN_KL_ERN,Independent House,2,1320,4.5,26.47,84.1,230.84,1.26,0.907,0.264,0.066,2406.7545
2026-08-26T11:00:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,50.031,IN_KL_ERN,Independent House,2,1320,4.5,28.05,83.54,230.45,0.385,0.912,0.081,0.0202,2406.7747
2026-08-26T11:15:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,49.965,IN_KL_ERN,Independent House,2,1320,4.5,27.76,79.87,229.28,0.375,0.925,0.08,0.0199,2406.7946
2026-08-26T11:30:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,49.997,IN_KL_ERN,Independent House,2,1320,4.5,27.69,80.38,232.23,1.108,0.921,0.237,0.0592,2406.8539
2026-08-26T11:45:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,49.967,IN_KL_ERN,Independent House,2,1320,4.5,27.65,81.77,233.49,1.055,0.897,0.221,0.0552,2406.9091
2026-08-26T12:00:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,50.037,IN_KL_ERN,Independent House,2,1320,4.5,28.16,79.05,231.92,1.575,0.913,0.334,0.0834,2406.9925
2026-08-26T12:15:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,49.968,IN_KL_ERN,Independent House,2,1320,4.5,26.94,79.05,230.81,1.207,0.871,0.243,0.0607,2407.0531
2026-08-26T12:30:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,50.009,IN_KL_ERN,Independent House,2,1320,4.5,28.34,77.21,234.08,1.234,0.917,0.265,0.0662,2407.1194
2026-08-26T12:45:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,50.002,IN_KL_ERN,Independent House,2,1320,4.5,27.66,80.27,226.67,1.096,0.893,0.222,0.0554,2407.1748
2026-08-26T13:00:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,49.947,IN_KL_ERN,Independent House,2,1320,4.5,28.8,76.02,232.97,1.463,0.888,0.303,0.0757,2407.2505
2026-08-26T13:15:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,50.02,IN_KL_ERN,Independent House,2,1320,4.5,28.94,76.01,230.54,1.412,0.922,0.3,0.0751,2407.3256
2026-08-26T13:30:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,50.013,IN_KL_ERN,Independent House,2,1320,4.5,28.78,80.77,225.51,1.537,0.961,0.333,0.0833,2407.4089
2026-08-26T13:45:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,50.009,IN_KL_ERN,Independent House,2,1320,4.5,28.69,72.97,231.42,1.598,0.894,0.331,0.0826,2407.4915
2026-08-26T14:00:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,49.955,IN_KL_ERN,Independent House,2,1320,4.5,29.33,78.65,226.07,0.94,0.903,0.192,0.048,2407.5395
2026-08-26T14:15:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,49.982,IN_KL_ERN,Independent House,2,1320,4.5,28.88,73.07,229.67,0.866,0.907,0.18,0.0451,2407.5846
2026-08-26T14:30:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,49.991,IN_KL_ERN,Independent House,2,1320,4.5,28.29,69.45,225.59,0.904,0.958,0.195,0.0488,2407.6334
2026-08-26T14:45:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,49.989,IN_KL_ERN,Independent House,2,1320,4.5,29.15,73.99,234.07,0.798,0.861,0.161,0.0402,2407.6736
2026-08-26T15:00:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,50.029,IN_KL_ERN,Independent House,2,1320,4.5,29.98,69.86,233.5,0.81,0.926,0.175,0.0438,2407.7174
2026-08-26T15:15:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,50.013,IN_KL_ERN,Independent House,2,1320,4.5,30.12,70.89,227.32,0.832,0.881,0.167,0.0417,2407.7591
2026-08-26T15:30:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,49.988,IN_KL_ERN,Independent House,2,1320,4.5,29.8,70.95,230.48,0.816,0.945,0.178,0.0444,2407.8035
2026-08-26T15:45:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,50.042,IN_KL_ERN,Independent House,2,1320,4.5,30.41,69.34,229.03,1.024,0.852,0.2,0.05,2407.8535
2026-08-26T16:00:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,49.952,IN_KL_ERN,Independent House,2,1320,4.5,29.93,70.74,225.3,0.757,0.909,0.155,0.0388,2407.8922
2026-08-26T16:15:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,49.995,IN_KL_ERN,Independent House,2,1320,4.5,30.83,66.26,227.08,0.668,0.928,0.141,0.0352,2407.9275
2026-08-26T16:30:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,49.958,IN_KL_ERN,Independent House,2,1320,4.5,30.13,69.02,233.06,0.401,0.907,0.085,0.0212,2407.9486
2026-08-26T16:45:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,50.018,IN_KL_ERN,Independent House,2,1320,4.5,30.71,73.02,231.78,0.452,0.922,0.097,0.0241,2407.9728
2026-08-26T17:00:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,50.02,IN_KL_ERN,Independent House,2,1320,4.5,30.76,65.28,225.92,2.53,0.893,0.51,0.1276,2408.1004
2026-08-26T17:15:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,49.988,IN_KL_ERN,Independent House,2,1320,4.5,31.17,65.61,230.34,2.832,0.874,0.57,0.1425,2408.2429
2026-08-26T17:30:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,50.015,IN_KL_ERN,Independent House,2,1320,4.5,30.92,64.53,230.65,2.382,0.922,0.507,0.1267,2408.3696
2026-08-26T17:45:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,50.058,IN_KL_ERN,Independent House,2,1320,4.5,30.72,62.41,231.8,2.361,0.926,0.507,0.1267,2408.4963
2026-08-26T18:00:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,49.976,IN_KL_ERN,Independent House,2,1320,4.5,30.4,67.86,233.88,2.291,0.948,0.508,0.1271,2408.6234
2026-08-26T18:15:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,49.999,IN_KL_ERN,Independent House,2,1320,4.5,31.48,62.87,229.4,2.463,0.922,0.521,0.1303,2408.7537
2026-08-26T18:30:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,50.016,IN_KL_ERN,Independent House,2,1320,4.5,31.34,64.73,230.95,2.529,0.875,0.511,0.1278,2408.8814
2026-08-26T18:45:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,49.951,IN_KL_ERN,Independent House,2,1320,4.5,31.18,61.96,229.74,7.026,0.873,1.41,0.3524,2409.2338
2026-08-26T19:00:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,50.02,IN_KL_ERN,Independent House,2,1320,4.5,31.26,63.83,226.85,2.411,0.887,0.485,0.1212,2409.355
2026-08-26T19:15:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,49.984,IN_KL_ERN,Independent House,2,1320,4.5,30.63,61.55,228.66,2.549,0.912,0.531,0.1328,2409.4879
2026-08-26T19:30:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,49.967,IN_KL_ERN,Independent House,2,1320,4.5,30.92,64.23,230.88,2.389,0.895,0.494,0.1234,2409.6113
2026-08-26T19:45:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,49.967,IN_KL_ERN,Independent House,2,1320,4.5,30.76,64.28,229.39,2.383,0.898,0.491,0.1228,2409.734
2026-08-26T20:00:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,49.979,IN_KL_ERN,Independent House,2,1320,4.5,31.24,65.28,235.56,2.466,0.912,0.53,0.1324,2409.8664
2026-08-26T20:15:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,50.04,IN_KL_ERN,Independent House,2,1320,4.5,31.37,64.07,225.27,2.769,0.86,0.537,0.1341,2410.0006
2026-08-26T20:30:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,49.979,IN_KL_ERN,Independent House,2,1320,4.5,31.13,65.54,231.8,2.859,0.866,0.574,0.1436,2410.1441
2026-08-26T20:45:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,49.999,IN_KL_ERN,Independent House,2,1320,4.5,30.86,65.28,228.51,2.372,0.913,0.495,0.1238,2410.2679
2026-08-26T21:00:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,50.004,IN_KL_ERN,Independent House,2,1320,4.5,31.62,70.32,230.31,2.261,0.914,0.476,0.119,2410.3869
2026-08-26T21:15:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,50.041,IN_KL_ERN,Independent House,2,1320,4.5,30.88,70.85,227.31,2.881,0.892,0.584,0.1461,2410.533
2026-08-26T21:30:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,50.049,IN_KL_ERN,Independent House,2,1320,4.5,31,63.85,227.74,2.501,0.92,0.524,0.131,2410.6641
2026-08-26T21:45:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,49.932,IN_KL_ERN,Independent House,2,1320,4.5,31.54,67.83,230.58,2.626,0.899,0.544,0.136,2410.8001
2026-08-26T22:00:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,50.046,IN_KL_ERN,Independent House,2,1320,4.5,30.42,69.78,228.03,2.455,0.917,0.513,0.1283,2410.9284
2026-08-26T22:15:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,50.022,IN_KL_ERN,Independent House,2,1320,4.5,30.34,68.73,228.36,2.403,0.913,0.501,0.1252,2411.0536
2026-08-26T22:30:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,50.043,IN_KL_ERN,Independent House,2,1320,4.5,30.04,67.66,229.94,0.41,0.9,0.085,0.0212,2411.0748
2026-08-26T22:45:00+05:30,KSEB-ERN-000010,SM-KL-010,LT-I Domestic,Single phase,49.982,IN_KL_ERN,Independent House,2,1320,4.5,30.16,65.9,231.73,0.455,0.893,0.094,0.0235,2411.0983
